1469,Trains are too big for a Carpenter to chop down
1798,Burglars are not taught in schools
201,A house is too big to fit in a washing machine
1290,A couple would sink to the bottom of the water to watch the sunset
107,Watermelons are inanimate and cannot eat anything.
674,Cotton is too soft to make big mussels body.
889,plastic bags are recyclable
381,A car is too big to fit in a closet.
295,A liquid becomes a solid when it reaches the boiling point
385,My brother travels when he's healthy.
63,A printer does not make vehicle oil.
1913,A whale is much bigger than a car.
1195,A fish cannot fight a dog
1966,A television is a thing that cannot be thrown.
656,Lions do not go to the movies
158,Halloween is the most ordinary night of the year
81,Eagles are not fish.
1822,Water is a liquid and cannot drink.
217,Boats are not used for play.
1906,Dreams are not real.
1984,Submarines are not a mode of transportation.
152,A TV cannot float in mid-air
1904,The outcome of cutting in line is getting in trouble.
1579,students should study more to get a higher grade in exams
1696,Supermarkets sell food and other food items.
213,There are no red blueberries.
1370,Theaters do not offer medical checkups.
394,The stove is used to heat the house
1482,Heating food does not affect the food balance on a fork.
969,Plants cannot convert sugar to a light.
98,Contact lens is for eyes not for mouth
565,You can't dance on a lake.
89,Marathon is a long distance running race
307,A sand factory does not provide food.
959,lipstick is not good to keep in your pocket or purse for when you have cracked and dry skin
981,Marathons are too long for people to eat after dinner
910,A one-month-old baby cannot walk to the dryer.
78,"Owls do not emit light, but lights."
1861,Helicopters are much bigger than plates.
506,I went to the bathroom because I was hungry.
1459,Journals can help people to remember important information.
1467,All proteins are different types of enzymes
67,Fire is hot it will not cool you
194,Car cannot be taken to the garage for treatment.
903,Birds do not spill milk.
1605,Plants can't absorb sunlight.
246,The boy cannot eat a bush.
1336,The rich have more money than the poor so they do not need to pay taxes.
1548,The man ate the food when he was hungry.
837,Tigers are too dangerous to ride.
200,Driving too fast is not the reason for a parking ticket
1440,Sharks are much bigger than lobsters.
1837,There are only two legs in a pair of trousers
1967,Ashtray is not a device to send text messages
178,Football cannot be played in outer space.
693,I hate the film so I keep watching it
1559,Exercising is good for your health
1973,Interesting books are not edible.
1777,A truck is too big to fit in a chair
559,Grizzly bears are too dangerous to sleep with.
1996,Hands cannot see the world.
1125,A wrecking ball cannot be used to brush your hair.
417,Christmas eve is the most important night of the year.
861,Boats do not fly.
863,Motor vehicle does not need flower petals.
1672,A cat is much bigger than a mouse
537,Tigers are not found in shelters.
745,Renting movies is not the newest trend
344,Microwave cannot be brought to bed.
939,"Shovels are used for digging, not for cutting."
1825,Rocks do not have wings to fly
699,A PS4 is not food.
635,"When people cry, tears come out of their eyes"
488,A dog can only live in a dog park
40,Birds do not live in houses
398,At day people can see only sun and moon
1723,Some people will die soon or later
111,If you want to buy presents for others then you should figure out what you want.
989,Motor oil is toxic to wash hair.
440,The rug is too soft to bleed
1184,Planes are used for long distance travel.
1318,"When you are outside,  you will be sweating because of the heat."
479,"Snowmen are made of snow, not liquid."
265,Not everyone hates racists.
1719,Trees do not cause a lot of pollution
1422,The pitcher threw a ball at 200 MPH.
1648,A silver medal is awarded to a person who wins a race.
991,A fan is used to cool a room
1220,If you want to have a party then you need to invite people
235,I swam to the lowest point of the ocean in one breath.
41,Something you need to do before you grow vegetables is planting them.
306,Orange juice is never green.
1555,Boats float on the water.
857,Dogs are not sold in shops.
974,Pitchers do not hit home runs during a pitch
77,Groceries are not sold at the zoo.
92,A bed is too small for a group of people
1111,Sleeping with makeup on would make your skin dirtier and make you sick.
619,Dogs do not purr.
1907,Sally cannot teach mathematics for ninety years.
1295,A rhino is much bigger than a fridge.
539,happiness is not a object to jump through
1646,Math is very useful these days.
1883,Green is not a naturally occurring color in humans
1642,Orange juice is made of orange peel.
1196,A car engine is usually hot after driving the car.
1233,Trains do not wait for passengers.
766,A radio is used to listen to music
170,Toothbrush is used for cleaning the teeth.
263,Empty books do not contain any information.
115,Each day someone gets older.
1337,"After leaving them out in the sun for too long, the eggs will become hard."
1030,Beepers are a type of alarm clock.
1947,Goldfish do not walk.
1289,"When you close a door,  it can't be walked through."
737,You cannot buy tickets at the supermarket.
264,If you want to jog then you should run
1033,The moon is in outer space.
91,Rubber is too soft to make a rock
410,You cannot watch TV while urinating in your pants.
1351,A service center does not provide an oil change.
932,You can't play football in a swimming tank.
1253,Plants need sunlight to grow.
944,Dead dogs do not know how to do anything.
364,It is not shinny when the lights are off
161,You cannot drive a car in the sky.
942,Elephants are herbivores and eat plants
1412,A shark is much bigger than a vegetable.
1083,Malls are found on the ground.
1901,Turkey is not a color.
702,Yogurt is a kind of food
218,"Paper is made from wood, not tears."
574,Books are not edible.
184,Zebras do not live in office buildings.
276,Outfielders catch the ball from the pitcher.
409,Eucalyptus leaves are not food for dogs.
531,Plastic is recyclable.
1856,A donkey is too heavy to ride a bike.
986,The sun rises in the east.
994,kids do not learn how to speak until they learn to walk
1611,The refrigerator keeps things cold.
1871,Babies are too small for people to sit on.
191,The order is entered in a system by the assistant.
1418,Volcanoes are too hot to make snowballs
365,Poison cannot be eaten.
1075,The dog was dirty after playing in the mud.
1024,humans use water to wash their clothes
245,Knives are used for cutting and cannot heal.
1283,Airplanes do not have car engines.
529,Racism is still a problem in our society
1093,You can't take home gold during class.
905,The sun does not appear at night.
899,Octopuses are not found in libraries.
832,Snakes are poisonous to rats.
1120,drinking water when you are full will make you sick
1939,A book store does not sell cars.
1043,People behave loudly when they are angry
883,Not all films are based on true events
1757,A car is much bigger than a bike
1287,Fairies do not exist.
1114,"If it is a sunny day, you would got wet."
8,Ice hockey is not a financial institution
1945,Water does not belong in the freezer.
1053,Sand is too hard to drink.
1123,2 inches is too little for a person to run for.
